"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","a student",7215,501,89,128,5,5322,71,145.30
"None","Total",7215,501,89,128,5,5322,71,145.30
